,artist_id,artist,song,year,clean_lyrics,clean_unique_words,clean_unique_words_count
10,6,Adele,When We Were Young,2016, everybody loves the things you do from the way you talk to the way you move everybody here is watching you cause you feel like home  you re like a dream come true but if by chance you re here alone can i have a moment before i go  cause i ve been by myself all night long hoping you re someone i used to know   you look like a movie you sound like a song my god  this reminds me of when we were young   let me photograph you in this light in case it is the last time that we might be exactly like we were before we realised we were sad of getting old  it made us restless it was just like a movie it was just like a song   i was so scared to face my fears nobody told me that you d be here and i swear you d moved overseas that s what you said when you left me   you still look like a movie you still sound like a song my god  this reminds me of when we were young   let me photograph you in this light in case it is the last time that we might be exactly like we were before we realised we were sad of getting old  it made us restless it was just like a movie it was just like a song    when we were young   when we were young   when we were young   when we were young    it s hard to admit that everything just takes me back to when you were there  to when you were there and a part of me keeps holding on just in case it hasn t gone cause i still care  do you still care    it was just like a movie it was just like a song my god  this reminds me of when we were young    when we were young   when we were young   when we were young   when we were young    let me photograph you in this light in case it is the last time that we might be exactly like we were before we realised we were sad of getting old  it made us restless oh  i m so mad i m getting old  it makes me reckless it was just like a movie it was just like a song when we were young,"['fears', 'makes', 'everybody', 'loves', 'photograph', 'myself', 'things', 'swear', 'mad', 'scared', 'sad', 'movie', 'used', 'overseas', 'keeps', 'holding', 'admit', 'reminds', 'nobody', 'getting', 'watching', 'restless', 'moved', 'hoping', 'dream', 'reckless', 'takes']",27
11,7,Alan Walker,Faded,2016, you were the shadow to my light did you feel us  another star  you fade away afraid our aim is out of sight wanna see us alight   where are you now  where are you now  where are you now  was it all in my fantasy  where are you now  were you only imaginary    where are you now  atlantis  under the sea  under the sea where are you now  another dream the monster s running wild inside of me i m faded  i m faded so lost  i m faded  i m faded so lost  i m faded   these shallow waters never met what i needed i m letting go  a deeper dive eternal silence of the sea i m breathing  alive   where are you now  where are you now  under the bright but faded lights you set my heart on fire where are you now  where are you now    where are you now  atlantis  under the sea  under the sea where are you now  another dream the monster s running wild inside of me i m faded  i m faded so lost  i m faded  i m faded so lost  i m faded,"['monster', 'star', 'deeper', 'met', 'alive', 'imaginary', 'faded', 'silence', 'dive', 'letting', 'breathing', 'fade', 'running', 'waters', 'wanna', 'shallow', 'lights', 'aim', 'needed', 'shadow', 'fantasy', 'eternal', 'dream', 'alight']",24
12,8,Alessia Cara,Here,2015,    i guess right now you ve got the last laugh   i m sorry if i seem uninterested or i m not listenin   or  i m indifferent truly i ain t got no business here but since my friends are here  i just came to kick it but really i would rather be at home all by myself not in this room with people who don t even care about my well being i don t dance  don t ask  i don t need a boyfriend so you can  go back  please enjoy your party i ll be here somewhere in the corner under clouds of marijuana with this boy who s hollering i can hardly hear over this music i don t listen to and i don t wanna get with you so tell my friends that i ll be over here   oh oh oh here  oh oh oh here oh i ask myself  what am i doin  here  oh oh oh here  oh oh oh here and i can t wait  til we can break up out of here   excuse me if i seem a little unimpressed with this an anti social pessimist  but usually i don t mess with this and i know you mean only the best and your intentions aren t to bother me but honestly i d rather be somewhere with my people we can kick it and just listen to some music with a message  like we usually do and we ll discuss our big dreams how we plan to take over the planet so pardon my manners i hope you ll understand that i ll be here not there in the kitchen with the girl who s always gossiping about her friends so tell them i ll be here right next to the boy who s throwin  up cause he can t take what s in his cup no more oh god why am i here    oh oh oh here  oh oh oh here oh i ask myself  what am i doin  here  oh oh oh here  oh oh oh here and i can t wait  til we can break up out of here   hours later congregatin  next to the refrigerator some girl talkin   bout her haters  she ain t got none how did it ever come to this  i shoulda never come to this so holla at me  i ll be in the car when you re done i m stand offish  don t want what you re offerin  and i m done talkin   awfully sad it had to be that way so tell my people when they re ready that i m ready and i m standin  by the tv with my beanie low yo i ll be over here   oh oh oh here  oh oh oh here oh i ask myself  what am i doin  here  oh oh oh here  oh oh oh here and i can t wait  til we can break up out of here,"['bother', 'gossiping', 'honestly', 'kitchen', 'uninterested', 'discuss', 'planet', 'truly', 'myself', 'hardly', 'social', 'manners', 'dreams', 'indifferent', 'refrigerator', 'sad', 'none', 'mess', 'offish', 'don', 'excuse', 'intentions', 'anti', 'boyfriend', 'marijuana', 'unimpressed', 'pardon', 'clouds', 'beanie', 'wanna', 'hollering', 'pessimist', 'cup', 'somewhere', 'kick', 'laugh', 'bout', 'sorry', 'awfully', 'message', 'haters']",41
13,8,Alessia Cara,Here,2016,    i guess right now you ve got the last laugh   i m sorry if i seem uninterested or i m not listenin   or  i m indifferent truly i ain t got no business here but since my friends are here  i just came to kick it but really i would rather be at home all by myself not in this room with people who don t even care about my well being i don t dance  don t ask  i don t need a boyfriend so you can  go back  please enjoy your party i ll be here somewhere in the corner under clouds of marijuana with this boy who s hollering i can hardly hear over this music i don t listen to and i don t wanna get with you so tell my friends that i ll be over here   oh oh oh here  oh oh oh here oh i ask myself  what am i doin  here  oh oh oh here  oh oh oh here and i can t wait  til we can break up out of here   excuse me if i seem a little unimpressed with this an anti social pessimist  but usually i don t mess with this and i know you mean only the best and your intentions aren t to bother me but honestly i d rather be somewhere with my people we can kick it and just listen to some music with a message  like we usually do and we ll discuss our big dreams how we plan to take over the planet so pardon my manners i hope you ll understand that i ll be here not there in the kitchen with the girl who s always gossiping about her friends so tell them i ll be here right next to the boy who s throwin  up cause he can t take what s in his cup no more oh god why am i here    oh oh oh here  oh oh oh here oh i ask myself  what am i doin  here  oh oh oh here  oh oh oh here and i can t wait  til we can break up out of here   hours later congregatin  next to the refrigerator some girl talkin   bout her haters  she ain t got none how did it ever come to this  i shoulda never come to this so holla at me  i ll be in the car when you re done i m stand offish  don t want what you re offerin  and i m done talkin   awfully sad it had to be that way so tell my people when they re ready that i m ready and i m standin  by the tv with my beanie low yo i ll be over here   oh oh oh here  oh oh oh here oh i ask myself  what am i doin  here  oh oh oh here  oh oh oh here and i can t wait  til we can break up out of here,"['bother', 'gossiping', 'honestly', 'kitchen', 'uninterested', 'discuss', 'planet', 'truly', 'myself', 'hardly', 'social', 'manners', 'dreams', 'indifferent', 'refrigerator', 'sad', 'none', 'mess', 'offish', 'don', 'excuse', 'intentions', 'anti', 'boyfriend', 'marijuana', 'unimpressed', 'pardon', 'clouds', 'beanie', 'wanna', 'hollering', 'pessimist', 'cup', 'somewhere', 'kick', 'laugh', 'bout', 'sorry', 'awfully', 'message', 'haters']",41
14,8,Alessia Cara,Scars To Your Beautiful,2017, she just wants to be beautiful she goes unnoticed  she knows no limits she craves attention  she praises an image she prays to be sculpted by the sculptor oh  she don t see the light that s shining deeper than the eyes can find it maybe we have made her blind so she tries to cover up her pain and cut her woes away cause covergirls don t cry after their face is made   but there s a hope that s waiting for you in the dark you should know you re beautiful just the way you are and you don t have to change a thing the world could change its heart no scars to your beautiful  we re stars and we re beautiful oh  oh  oh oh oh  oh  oh and you don t have to change a thing the world could change its heart no scars to your beautiful  we re stars and we re beautiful   she has dreams to be an envy  so she s starving you know  covergirls eat nothing she says  beauty is pain and there s beauty in everything   what s a little bit of hunger    i can go a little while longer   she fades away she don t see her perfect  she don t understand she s worth it or that beauty goes deeper than the surface  oh  oh so to all the girls that s hurting  let me be your mirror help you see a little bit clearer the light that shines within   there s a hope that s waiting for you in the dark you should know you re beautiful just the way you are and you don t have to change a thing the world could change its heart no scars to your beautiful  we re stars and we re beautiful   no better you than the you that you are no better you than the you that you are no better life than the life we re living no better life than the life we re living no better time for your shine  you re a star no better time for your shine  you re a star oh  you re beautiful  oh  you re beautiful   and there s a hope that s waiting for you in the dark you should know you re beautiful just the way you are and you don t have to change a thing the world could change its heart no scars to your beautiful  we re stars and we re beautiful and you don t have to change a thing the world could change its heart no scars to your beautiful  we re stars and we re beautiful,"['worth', 'hunger', 'image', 'deeper', 'star', 'craves', 'goes', 'living', 'fades', 'scars', 'dreams', 'hurting', 'wants', 'shining', 'eyes', 'perfect', 'longer', 'girls', 'sculpted', 'don', 'envy', 'sculptor', 'shines', 'limits', 'prays', 'attention', 'waiting', 'says', 'praises', 'beauty', 'mirror', 'woes', 'clearer', 'shine', 'knows', 'unnoticed', 'tries', 'cover', 'starving', 'cut', 'cry', 'blind', 'pain']",43
15,9,Aloe Blacc,The Man,2014,   well  you can tell everybody yeah  you can tell everybody go ahead and tell everybody i m the man  i m the man  i m the man   yes i am  yes i am  yes i am i m the man  i m the man  i m the man   i believe every lie that i ever told paid for every heart that i ever stole i played my cards and i didn t fold well it ain t that hard when you got soul  this is my world  somewhere i heard that life is a test i been through the worst but still  i give my best god made my mold different from the rest then he broke that mold so i know i’m blessed  this is my world    stand up now and face the sun won’t hide my tail or turn and run it’s time to do what must be done be a king when kingdom comes   well  you can tell everybody yeah  you can tell everybody go ahead and tell everybody i m the man  i m the man  i m the man well  you can tell everybody yeah  you can tell everybody go ahead and tell everybody i m the man  i m the ma n i m the man   yes i am  yes i am  yes i am i m the man  i m the man  i m the man   i got all the answers to your questions i’ll be the teacher you could be the lesson i’ll be the preacher you be the confession i’ll be the quick relief to all your stressing  this is my world  it’s a thin line between love and hate is you really real or is you really fake i’m a soldier standing on my feet no surrender and i won’t retreat  this is my world    stand up now and face the sun won’t hide my tail or turn and run it’s time to do what must be done be a king when kingdom comes   well  you can tell everybody yeah  you can tell everybody go ahead and tell everybody i m the man  i m the man  i m the man well  you can tell everybody yeah  you can tell everybody go ahead and tell everybody i m the man  i m the man  i m the man well  you can tell everybody yeah  you can tell everybody go ahead and tell everybody i m the man  i m the man  i m the man well  you can tell everybody yeah  you can tell everybody go ahead and tell everybody i m the man  i m the man  i m the man   yes i am  yes i am  yes i am i m the man  i m the man  i m the man   i’m the man go ahead and tell everybody what i’m saying y’all i’m the man go ahead and tell everybody what i’m saying y’all   well  you can tell everybody yeah  you can tell everybody go ahead and tell everybody i m the man  i m the man  i m the man well  you can tell everybody yeah  you can tell everybody go ahead and tell everybody i m the man  i m the man  i m the man well  you can tell everybody yeah  you can tell everybody go ahead and tell everybody i m the man  i m the man  i m the man well  you can tell everybody yeah  you can tell everybody go ahead and tell everybody i m the man  i m the man  i m the man   yes i am  yes i am  yes i am i m the man  i m the man  i m the man,"['blessed', 'surrender', 'cards', 'soldier', 'stressing', 'everybody', 'paid', 'worst', 'quick', 'standing', 'retreat', 'i’m', 'hide', 'it’s', 'confession', 'relief', 'i’ll', 'stole', 'answers', 'won’t', 'preacher', 'fake', 'somewhere', 'broke', 'played', 'teacher', 'saying', 'mold', 'comes', 'yeah', 'lesson', 'real', 'fold', 'y’all', 'soul', 'hate', 'kingdom']",37
16,10,American Authors,Best Day Of My Life,2014, i had a dream so big and loud i jumped so high  i touched the clouds  wo o o o o o oh  wo o o o o o oh  i stretched my hands out to the sky we danced with monsters through the night  wo o o o o o oh  wo o o o o o oh    i m never gonna look back  whoa never gonna give it up  no just don t wake me now   this is gonna be the best day of my life my li i i i i i ife this is gonna be the best day of my life my li i i i i i ife   i howled at the moon with friends and then the sun came crashing in  wo o o o o o oh  wo o o o o o oh  but all the possibilities no limits  just epiphanies  wo o o o o o oh  wo o o o o o oh    i m never gonna look back  whoa never gonna give it up  no just don t wake me now   this is gonna be the best day of my life my li i i i i i ife this is gonna be the best day of my life my li i i i i i ife   i hear it calling outside my window i feel it in my soul  soul  the stars were burning so bright the sun was out  til midnight i say we lose control  control   wo o o o o o oh    this is gonna be the best day of my life my li i i i i i ife this is gonna be the best day of my life my li i i i i i ife   this is gonna be the best day of my life my li i i i i i ife this is gonna be the best day of my life my li i i i i i ife   this is gonna be  this is gonna be this is gonna be the best day of my life everything is lookin  up everybody up now   this is gonna be the best day of my life my li i i i i i ife,"['crashing', 'everybody', 'danced', 'don', 'lose', 'touched', 'limits', 'midnight', 'clouds', 'howled', 'whoa', 'gonna', 'possibilities', 'wake', 'hands', 'calling', 'epiphanies', 'monsters', 'dream', 'soul']",20
17,11,Andreas Bourani,Auf uns,2014, wer friert uns diesen moment ein besser kann es nicht sein denkt an die tage  die hinter uns liegen wie lang wir freude und tränen schon teilen hier geht jeder für jeden durchs feuer im regen stehen wir niemals allein und solange unsere herzen uns steuern wird das auch immer so sein   ein hoch auf das  was vor uns liegt dass es das beste für uns gibt ein hoch auf das  was uns vereint auf diese zeit  auf diese zeit   ein hoch auf uns  uns  auf dieses leben auf den moment der immer bleibt  ein hoch auf uns  uns  auf jetzt und ewig auf einen tag unendlichkeit   wir haben flügel  schwör n uns ewige treue vergolden uns diesen tag  one love  ein leben lang ohne reue vom ersten schritt bis ins grab     ein feuerwerk aus endorphinen ein feuerwerk zieht durch die welt so viele lichter sind geblieben ein augenblick  der uns unsterblich macht unsterblich macht    ein hoch auf uns ein feuerwerk aus endorphinen ein hoch auf uns ein feuerwerk zieht durch die welt ein hoch auf uns so viele lichter sind geblieben auf uns,"['tag', 'hinter', 'bis', 'grab', 'welt', 'ins', 'die', 'den']",8
18,12,Andy Grammer,"Honey, I'm Good.",2015, nah  nah  honey  i m good i could have another but i probably should not i got somebody at home  home  home  home   it s been a long night here and a long night there and these long  long legs are damn near everywhere hold up now you look good  i will not lie but if you ask where i m staying tonight  i gotta be like   oh baby  nah baby you got me all wrong  baby my baby s already got all of my love so nah  nah  honey  i m good i could have another but i probably should not i got somebody at home and if i stay i might not leave alone nah  honey  i m good i could have another but i probably should not i gotta bid you adieu  to another i will stay true i will stay true  i will stay true   now  better men than me have failed drinking from that unholy grail now check it out i got her and she got me and you got that ass but i kindly gotta be like   oh baby  nah baby you got me all wrong  baby my baby s already got all of my love so nah  nah  honey  i m good i could have another but i probably should not i got somebody at home and if i stay i might not leave alone nah  honey  i m good i could have another but i probably should not i gotta bid you adieu  to another i will stay true i will stay true  i will stay true   oh  i m sure you  sure you will make somebody s night but oh  i assure you  assure you it sure as hell s not mine   oh no  honey  i m good i could have another but i probably should not i got somebody at home and if i stay i might not leave alone nah  honey  i m good i could have another but i probably should not i gotta bid you adieu  to another i will stay true nah  nah  honey  i m good i could have another but i probably should not i got somebody at home and if i stay i might not leave alone nah  honey  i m good i could have another but i probably should not i gotta bid you adieu  to another i will stay true i will stay true  i will stay true  i will stay true,"['adieu', 'everywhere', 'failed', 'gotta', 'assure', 'hell', 'staying', 'tonight', 'bid', 'grail', 'kindly', 'honey', 'drinking', 'damn', 'somebody', 'ass', 'unholy']",17
19,13,Ariana Grande,One Last Time (Attends-moi),2015, i was a liar  i gave into the fire i know i should ve fought it at least i m being honest feel like a failure  cause i know that i failed you i should ve done you better  cause you don t want a liar  and i know  and i know  and i know she gives you everything but boy  i couldn t give it to you   mon amour  mon amour  mon amour sans toi  plus rien ne brille  plus aucun rêve ne me tient debout   so one last time i need to be the one who takes you home one more time i promise after that  i ll let you go baby  i don t care if you got her in your heart all i really care is you wake up in my arms one last time i need to be the one who takes you home   tout seul je dérive si de ta peau tu me prives les minutes sont des années quand le cœur se laisse aller viens  on recommence on s accorde une deuxième chance rattrapons le temps gâché arrêtons de nous cacher  mon amour  mon amour  mon amour j pourrais changer d avis mais tu resteras mon seul amour   and i know  and i know  and i know that you got everything  but i got nothing here without you  baby   oui  attends moi si tu t enfuis  je suis juste un fantôme  juste un fantôme  attends moi sans toi  je suis sans vie  sans idéaux je sais qu on ne peut jamais remonter le temps pourquoi ne pas s apprendre à s aimer au présent   attends moi si tu t enfuis  je suis juste un fantôme   i know i should ve fought it at least i m being honest  yeah    but stay with me a minute i swear i ll make it worth it  yeah  cause i don t wanna be without you  oh      so one last time i need to be the one who takes you home  who takes you home  babe   one more time  oh yeah  i promise after that  i ll let you go  i promise that  i ll let you go  baby  i don t care if you got her in your heart  babe all i really care is you wake up in my arms  oh  one last time i need to be the one who takes you home  yeah  ooh     attends moi si tu t enfuis  je suis juste un fantôme,"['worth', 'failed', 'attends', 'honest', 'nous', 'swear', 'tout', 'temps', 'changer', 'don', 'liar', 'plus', 'yeah', 'aimer', 'sans', 'wanna', 'wake', 'pas', 'gives', 'cacher', 'minute', 'failure', 'amour', 'vie', 'fought', 'promise', 'babe', 'takes', 'ooh', 'recommence']",30
